trainid,trainno,stationcode,blocksection,distance,arrivaltime,departuretime,05:59:00,06:00:00
498803,12647,JRO,JRO-LAR,506.8,195120,195120,,
498803,12647,LAR,LAR-DWA,497.24,195420,195420,,
498803,12647,DWA,DWA-JHA,486.91,195780,195780,,
498803,12647,JHA,JHA-BJA,477,196140,196140,,
498803,12647,BJA,BJA-DLA,468.26,196440,196440,,
498803,12647,DLA,DLA-TBT,463.22,196620,196620,,
498803,12647,TBT,TBT-MZX,457.64,196800,196800,,
498803,12647,MZX,MZX-BZY,452.56,196980,196980,,
498803,12647,BZY,BZY-BPW,444.68,197280,197280,,
498803,12647,BPW,BPW-BAB,437.07,197520,197520,,
498803,12647,BAB,BAB-KHJ,432.68,197700,197700,,
498803,12647,KHJ,KHJ-BJI,424.5,198000,198000,,
498803,12647,BJI,BJI-JHSA,415.81,198300,198300,,
498803,12647,JHSA,JHSA-JHS,410.85,198600,198600,,
498803,12647,JHS,JHS-KRQ,407.33,200100,200700,,
498803,12647,KRQ,KRQ-CIRL,395.96,201420,201420,,
498803,12647,CIRL,CIRL-DAA,389.55,201660,201660,,
498803,12647,DAA,DAA-SOR,382.66,202200,202200,,
498803,12647,SOR,SOR-KTRA,371.4,202860,202860,,
498803,12647,KTRA,KTRA-DBA,361.84,203640,203640,,
498803,12647,DBA,DBA-SMTL,352.27,203940,203940,,
498803,12647,SMTL,SMTL-AEH,347.04,204120,204120,,
498803,12647,AEH,AEH-ARI,342.53,204300,204300,,
498803,12647,ARI,ARI-SLV,332.27,204660,204660,,
498803,12647,SLV,SLV-STLI,324.85,205020,205020,,
498803,12647,STLI,STLI-GWL,317.38,205500,205500,,
498803,12647,GWL,GWL-BLNR,308.82,206100,206400,,
498803,12647,BLNR,BLNR-RRU,305.98,206700,206700,,
498803,12647,RRU,RRU-BAO,295.76,207060,207060,,
498803,12647,BAO,BAO-NUB,289.56,207300,207300,,
498803,12647,NUB,NUB-SANK,283.67,207480,207480,,
498803,12647,SANK,SANK-MRA,280,207600,207600,,
498803,12647,MRA,MRA-SIKD,270.33,207960,207960,,
498803,12647,SIKD,SIKD-HET,262.35,208260,208260,,
498803,12647,HET,HET-DHO,256.4,208740,208740,,
498803,12647,DHO,DHO-MIA,242.84,211260,211260,,
498803,12647,MIA,MIA-JJ,230.39,211680,211680,,
498803,12647,JJ,JJ-BHA,216,212220,212220,,
498803,12647,BHA,BHA-AGC,200.66,212760,212760,,
498803,12647,AGC,AGC-RKM,190.38,213540,213840,,
498803,12647,RKM,RKM-BFP,186.5,214440,214560,,
498803,12647,BFP,BFP-RNKA,185.05,214800,214800,,
498803,12647,RNKA,RNKA-KXM,175.98,215100,215100,,
498803,12647,KXM,KXM-DDDM,167,215400,215400,,
498803,12647,DDDM,DDDM-FAR,159,215700,215700,,
498803,12647,FAR,FAR-BAD,155.96,215820,215820,,
498803,12647,BAD,BAD-MTJ,147.27,216120,216120,,
498803,12647,MTJ,MTJ-BTSR,137.05,216720,216840,,
498803,12647,BTSR,BTSR-VRBD,134.64,217200,217200,,
498803,12647,VRBD,VRBD-AJH,127.28,217440,217440,,
498803,12647,AJH,AJH-CHJ,116.24,217800,217800,,
498803,12647,CHJ,CHJ-KSV,106.23,218160,218160,,
498803,12647,KSV,KSV-HDL,96.03,218520,218520,,
498803,12647,HDL,HDL-BNCR,83.73,219180,219180,,
498803,12647,BNCR,BNCR-SHLK,76.73,219660,219660,,
498803,12647,SHLK,SHLK-RDE,73.73,219900,219900,,
498803,12647,RDE,RDE-PWL,63.3,220740,220740,,
498803,12647,PWL,PWL-AST,53.99,221400,221400,,
498803,12647,AST,AST-BVH,42.76,221820,221820,,
498803,12647,BVH,BVH-FDN,32.85,222180,222180,,
498803,12647,FDN,FDN-FDB,28.85,222360,222360,,
498803,12647,FDB,FDB-TKDC,24.84,222540,222540,,
498803,12647,TKDC,TKDC-TKD,20.3,222720,222720,,
498803,12647,TKD,TKD-OKA,14.55,222960,222960,,
498803,12647,OKA,OKA-NZM,10.89,223200,223200,,
498803,12647,NZM,,7.23,224100,224100,,
498805,12682,BBQ,BBQ-MAS,2172.28,111180,111180,,
498805,12682,MAS,,2174.5,112800,112800,,
498811,51602,BINA,,559.9,78600,78600,,
498814,17481,BZA,BZA-KCC,1744.5,115200,116400,,
498814,17481,KCC,KCC-KAQ,1749.55,117840,117840,,
498814,17481,KAQ,KAQ-PVD,1752.8,118020,118020,,
498814,17481,PVD,PVD-CLVR,1756.65,118320,118320,,
498814,17481,CLVR,CLVR-DIG,1760.47,118380,118380,,
498814,17481,DIG,DIG-KLX,1766.2,118560,118620,,
498814,17481,KLX,KLX-TEL,1769.92,118860,118860,,
498814,17481,TEL,TEL-TSR,1776.01,119400,119520,,
498814,17481,TSR,TSR-MDKU,1787.44,120180,120180,,
498814,17481,MDKU,MDKU-NDO,1791.17,120360,120360,,
498814,17481,NDO,NDO-MCVM,1797.94,120840,120900,,
498814,17481,MCVM,MCVM-APL,1802.89,121200,121200,,
498814,17481,APL,APL-BPP,1809.63,121740,121740,,
498814,17481,BPP,BPP-SPF,1818.4,122220,122340,,
498814,17481,SPF,SPF-IPPM,1825.29,122700,122700,,
498814,17481,IPPM,IPPM-CLX,1829.31,122820,122820,,
498814,17481,CLX,CLX-JAQ,1833.39,123000,123120,,
498814,17481,JAQ,JAQ-VTM,1836.65,123240,123240,,
498814,17481,VTM,VTM-KPLL,1841.33,123540,123660,,
498814,17481,KPLL,KPLL-KVDU,1844.65,123840,123840,,
498814,17481,KVDU,KVDU-CJM,1849.43,124080,124080,,
498814,17481,CJM,CJM-UGD,1853.76,124380,124440,,
498814,17481,UGD,UGD-RPRL,1860.22,124800,124800,,
498814,17481,RPRL,RPRL-ANB,1864.56,124980,124980,,
498814,17481,ANB,ANB-KRV,1867.82,125160,125220,,
498814,17481,KRV,KRV-OGL,1874.08,125580,125580,,
498814,17481,OGL,OGL-SDM,1882.86,126180,126300,,
498814,17481,SDM,SDM-TNR,1893.01,126840,126840,,
498814,17481,TNR,TNR-SKM,1901.19,127260,127320,,
498814,17481,SKM,SKM-UPD,1910.81,127860,127920,,
498814,17481,UPD,UPD-TTU,1920.38,128400,128400,,
498814,17481,TTU,TTU-KVZ,1934.13,128940,128940,,
498814,17481,KVZ,KVZ-SVPM,1948.46,129480,129600,,
498814,17481,SVPM,SVPM-BTTR,1960.69,130140,130140,,
498814,17481,BTTR,BTTR-AXR,1965.01,130440,130740,,
498814,17481,AXR,AXR-TMC,1971.26,131100,131100,,
498814,17481,TMC,TMC-KJJ,1982.82,131340,131340,,
498814,17481,KJJ,KJJ-PGU,1987.48,131520,131520,,
498814,17481,PGU,PGU-NLR,1994.84,131820,131820,,
498814,17481,NLR,NLR-NLS,1998.9,132240,132360,,
498814,17481,NLS,NLS-VDE,2000.85,132480,132480,,
498814,17481,VDE,VDE-VKT,2006.14,132900,132900,,
498814,17481,VKT,VKT-KMLP,2015.41,133680,135360,,
498814,17481,KMLP,KMLP-MBL,2021.66,135720,135720,,
498814,17481,MBL,MBL-GDR,2027.87,136140,136140,,
498814,17481,GDR,,2037.22,136800,137100,,
498834,16229,ET,,789.92,164100,164700,,
498865,12623,MAS,MAS-BBQ,2174.5,71100,71100,,
498865,12623,BBQ,,2172.28,71520,71520,,
498884,17211,BZA,BZA-KCC,1744.5,60300,61500,,
498884,17211,KCC,,1749.55,62700,62700,,
498892,22502,BZA,BZA-KCC,1744.5,250200,251100,,
498892,22502,KCC,KCC-KAQ,1749.55,251820,251820,,
498892,22502,KAQ,KAQ-PVD,1752.8,252120,252120,,
498892,22502,PVD,PVD-CLVR,1756.65,252480,252480,,
498892,22502,CLVR,CLVR-DIG,1760.47,252720,252720,,
498892,22502,DIG,DIG-KLX,1766.2,253080,253080,,
498892,22502,KLX,KLX-TEL,1769.92,253200,253200,,
498892,22502,TEL,TEL-TSR,1776.01,253500,253500,,
498892,22502,TSR,TSR-MDKU,1787.44,254160,254160,,
498892,22502,MDKU,MDKU-NDO,1791.17,254340,254340,,
498892,22502,NDO,NDO-MCVM,1797.94,254700,254700,,
498892,22502,MCVM,MCVM-APL,1802.89,254940,254940,,
498892,22502,APL,APL-BPP,1809.63,255360,255360,,
498892,22502,BPP,BPP-SPF,1818.4,255780,255780,,
498892,22502,SPF,SPF-IPPM,1825.29,256140,256140,,
498892,22502,IPPM,IPPM-CLX,1829.31,256200,256200,,
498892,22502,CLX,CLX-JAQ,1833.39,256380,256380,,
498892,22502,JAQ,JAQ-VTM,1836.65,256500,256500,,
498892,22502,VTM,VTM-KPLL,1841.33,256740,256740,,
498892,22502,KPLL,KPLL-KVDU,1844.65,256800,256800,,
498892,22502,KVDU,KVDU-CJM,1849.43,256980,256980,,
498892,22502,CJM,CJM-UGD,1853.76,257160,257160,,
498892,22502,UGD,UGD-RPRL,1860.22,257520,257520,,
498892,22502,RPRL,RPRL-ANB,1864.56,257640,257640,,
498892,22502,ANB,ANB-KRV,1867.82,257760,257760,,
498892,22502,KRV,KRV-OGL,1874.08,258000,258000,,
498892,22502,OGL,OGL-SDM,1882.86,258600,258720,,
498892,22502,SDM,SDM-TNR,1893.01,259260,259260,,
498892,22502,TNR,TNR-SKM,1901.19,259620,259620,,
498892,22502,SKM,SKM-UPD,1910.81,260040,260040,,
498892,22502,UPD,UPD-TTU,1920.38,260460,260460,,
498892,22502,TTU,TTU-KVZ,1934.13,261000,261000,,
498892,22502,KVZ,KVZ-SVPM,1948.46,261480,261480,,
498892,22502,SVPM,SVPM-BTTR,1960.69,262380,262380,,
498892,22502,BTTR,BTTR-AXR,1965.01,263100,263100,,
498892,22502,AXR,AXR-TMC,1971.26,263400,263400,,
498892,22502,TMC,TMC-KJJ,1982.82,263940,263940,,
498892,22502,KJJ,KJJ-PGU,1987.48,264120,264120,,
498892,22502,PGU,PGU-NLR,1994.84,264900,264900,,
498892,22502,NLR,NLR-NLS,1998.9,265200,265320,,
498892,22502,NLS,NLS-VDE,2000.85,265380,265380,,
498892,22502,VDE,VDE-VKT,2006.14,265740,265740,,
498892,22502,VKT,VKT-KMLP,2015.41,266520,266520,,
498892,22502,KMLP,KMLP-MBL,2021.66,267000,267000,,
498892,22502,MBL,MBL-GDR,2027.87,267240,267240,,
498892,22502,GDR,GDR-ODUR,2037.22,267900,267900,,
498892,22502,ODUR,ODUR-PYA,2045.91,268440,268440,,
498892,22502,PYA,PYA-NYP,2051.9,268680,268680,,
498892,22502,NYP,NYP-DVR,2064.87,269220,269220,,
498892,22502,DVR,DVR-PEL,2076.4,269640,269640,,
498892,22502,PEL,PEL-SPE,2083.87,269940,269940,,
498892,22502,SPE,SPE-AKAT,2092.04,270300,270300,,
498892,22502,AKAT,AKAT-TADA,2097.53,270480,270480,,
498892,22502,TADA,TADA-AKM,2104.5,270840,270840,,
498892,22502,AKM,AKM-ELR,2111.95,271140,271140,,
498892,22502,ELR,ELR-GPD,2121.53,271500,271500,,
498892,22502,GPD,GPD-KVP,2127.13,272100,272100,,
498892,22502,KVP,KVP-PON,2133.04,272400,272400,,
498892,22502,PON,PON-APB,2139.72,272700,272700,,
498892,22502,APB,APB-MJR,2144.41,272880,272880,,
498892,22502,MJR,MJR-NPKM,2148.42,273060,273060,,
498892,22502,NPKM,NPKM-AIP,2151.04,273180,273180,,
498892,22502,AIP,AIP-AIPP,2152.32,273240,273240,,
498892,22502,AIPP,AIPP-ENR,2154.1,273360,273360,,
498892,22502,ENR,ENR-KAVM,2158.32,273600,273600,,
498892,22502,KAVM,KAVM-WCN,2159.87,273660,273660,,
498892,22502,WCN,WCN-TVT,2162.89,273900,273900,,
498892,22502,TVT,TVT-VOC,2165.39,274140,274260,,
498892,22502,VOC,VOC-TNP,2167.26,274440,274440,,
498892,22502,TNP,TNP-KOK,2169.13,274620,274620,,
498892,22502,KOK,,2170.28,274800,274800,,
498896,22612,BZA,BZA-KCC,1744.5,198900,199800,,
498896,22612,KCC,KCC-KAQ,1749.55,200820,200820,,
498896,22612,KAQ,KAQ-PVD,1752.8,200940,200940,,
498896,22612,PVD,PVD-CLVR,1756.65,201180,201180,,
498896,22612,CLVR,CLVR-DIG,1760.47,201300,201300,,
498896,22612,DIG,DIG-KLX,1766.2,201480,201480,,
498896,22612,KLX,KLX-TEL,1769.92,201720,201720,,
498896,22612,TEL,TEL-TSR,1776.01,202140,202140,,
498896,22612,TSR,TSR-MDKU,1787.44,202800,202800,,
498896,22612,MDKU,MDKU-NDO,1791.17,202980,202980,,
498896,22612,NDO,NDO-MCVM,1797.94,203340,203340,,
498896,22612,MCVM,MCVM-APL,1802.89,203580,203580,,
498896,22612,APL,APL-BPP,1809.63,204000,204000,,
498896,22612,BPP,BPP-SPF,1818.4,204420,204420,,
498896,22612,SPF,SPF-IPPM,1825.29,204780,204780,,
498896,22612,IPPM,IPPM-CLX,1829.31,204900,204900,,
498896,22612,CLX,CLX-JAQ,1833.39,205140,205140,,
498896,22612,JAQ,JAQ-VTM,1836.65,205260,205260,,
498896,22612,VTM,VTM-KPLL,1841.33,205500,205500,,
498896,22612,KPLL,KPLL-KVDU,1844.65,205620,205620,,
498896,22612,KVDU,KVDU-CJM,1849.43,205800,205800,,
498896,22612,CJM,CJM-UGD,1853.76,205980,205980,,
498896,22612,UGD,UGD-RPRL,1860.22,206280,206280,,
498896,22612,RPRL,RPRL-ANB,1864.56,206400,206400,,
498896,22612,ANB,ANB-KRV,1867.82,206520,206520,,
498896,22612,KRV,KRV-OGL,1874.08,206760,206760,,
498896,22612,OGL,OGL-SDM,1882.86,207360,207420,,
498896,22612,SDM,SDM-TNR,1893.01,207960,207960,,
498896,22612,TNR,TNR-SKM,1901.19,208320,208320,,
498896,22612,SKM,SKM-UPD,1910.81,208740,208740,,
498896,22612,UPD,UPD-TTU,1920.38,209160,209160,,
498896,22612,TTU,TTU-KVZ,1934.13,209700,209700,,
498896,22612,KVZ,KVZ-SVPM,1948.46,210180,210180,,
498896,22612,SVPM,SVPM-BTTR,1960.69,211200,211200,,
498896,22612,BTTR,BTTR-AXR,1965.01,212280,212280,,
498896,22612,AXR,AXR-TMC,1971.26,212580,212580,,
498896,22612,TMC,TMC-KJJ,1982.82,213120,213120,,
498896,22612,KJJ,KJJ-PGU,1987.48,213300,213300,,
498896,22612,PGU,PGU-NLR,1994.84,213900,213900,,
498896,22612,NLR,NLR-NLS,1998.9,214200,214320,,
498896,22612,NLS,NLS-VDE,2000.85,214380,214380,,
498896,22612,VDE,VDE-VKT,2006.14,214740,214740,,
498896,22612,VKT,VKT-KMLP,2015.41,215340,215340,,
498896,22612,KMLP,KMLP-MBL,2021.66,215880,215880,,
498896,22612,MBL,MBL-GDR,2027.87,216420,216420,,
498896,22612,GDR,GDR-ODUR,2037.22,217200,217200,,
498896,22612,ODUR,ODUR-PYA,2045.91,217800,217800,,
498896,22612,PYA,PYA-NYP,2051.9,218040,218040,,
498896,22612,NYP,NYP-DVR,2064.87,218760,218760,,
498896,22612,DVR,DVR-PEL,2076.4,219240,219240,,
498896,22612,PEL,PEL-SPE,2083.87,219540,219540,,
498896,22612,SPE,SPE-AKAT,2092.04,220080,220080,,
498896,22612,AKAT,AKAT-TADA,2097.53,220320,220320,,
498896,22612,TADA,TADA-AKM,2104.5,220740,220740,,
498896,22612,AKM,AKM-ELR,2111.95,221040,221040,,
498896,22612,ELR,ELR-GPD,2121.53,221400,221400,,
498896,22612,GPD,GPD-KVP,2127.13,222300,222300,,
498896,22612,KVP,KVP-PON,2133.04,222540,222540,,
498896,22612,PON,PON-APB,2139.72,222900,222900,,
498896,22612,APB,APB-MJR,2144.41,223080,223080,,
498896,22612,MJR,MJR-NPKM,2148.42,223260,223260,,
498896,22612,NPKM,NPKM-AIP,2151.04,223380,223380,,
498896,22612,AIP,AIP-AIPP,2152.32,223440,223440,,
498896,22612,AIPP,AIPP-ENR,2154.1,223560,223560,,
498896,22612,ENR,ENR-KAVM,2158.32,223800,223800,,
498896,22612,KAVM,KAVM-WCN,2159.87,223860,223860,,
498896,22612,WCN,WCN-TVT,2162.89,223980,223980,,
498896,22612,TVT,TVT-VOC,2165.39,224160,224160,,
498896,22612,VOC,VOC-TNP,2167.26,224220,224220,,
498896,22612,TNP,TNP-KOK,2169.13,224340,224340,,
498896,22612,KOK,KOK-BBQ,2170.28,224460,224460,,
498896,22612,BBQ,BBQ-MAS,2172.28,224760,224760,,
498896,22612,MAS,,2174.5,226500,226500,,
498904,22807,BZA,BZA-KCC,1744.5,137700,138900,,
498904,22807,KCC,KCC-KAQ,1749.55,139740,139740,,
498904,22807,KAQ,KAQ-PVD,1752.8,139860,139860,,
498904,22807,PVD,PVD-CLVR,1756.65,140100,140100,,
498904,22807,CLVR,CLVR-DIG,1760.47,140220,140220,,
498904,22807,DIG,DIG-KLX,1766.2,140400,140400,,
498904,22807,KLX,KLX-TEL,1769.92,140640,140640,,
498904,22807,TEL,TEL-TSR,1776.01,141060,141060,,
498904,22807,TSR,TSR-MDKU,1787.44,141720,141720,,
498904,22807,MDKU,MDKU-NDO,1791.17,141900,141900,,
498904,22807,NDO,NDO-MCVM,1797.94,142260,142260,,
498904,22807,MCVM,MCVM-APL,1802.89,142500,142500,,
498904,22807,APL,APL-BPP,1809.63,142920,142920,,
498904,22807,BPP,BPP-SPF,1818.4,143580,143580,,
498904,22807,SPF,SPF-IPPM,1825.29,143940,143940,,
498904,22807,IPPM,IPPM-CLX,1829.31,144120,144120,,
498904,22807,CLX,CLX-JAQ,1833.39,144360,144360,,
498904,22807,JAQ,JAQ-VTM,1836.65,144480,144480,,
498904,22807,VTM,VTM-KPLL,1841.33,144780,144780,,
498904,22807,KPLL,KPLL-KVDU,1844.65,144900,144900,,
498904,22807,KVDU,KVDU-CJM,1849.43,145080,145080,,
498904,22807,CJM,CJM-UGD,1853.76,145260,145260,,
498904,22807,UGD,UGD-RPRL,1860.22,145560,145560,,
498904,22807,RPRL,RPRL-ANB,1864.56,145680,145680,,
498904,22807,ANB,ANB-KRV,1867.82,145800,145800,,
498904,22807,KRV,KRV-OGL,1874.08,146040,146040,,
498904,22807,OGL,OGL-SDM,1882.86,146760,147540,,
498904,22807,SDM,SDM-TNR,1893.01,148380,148380,,
498904,22807,TNR,TNR-SKM,1901.19,148740,148740,,
498904,22807,SKM,SKM-UPD,1910.81,149340,149340,,
498904,22807,UPD,UPD-TTU,1920.38,150180,150180,,
498904,22807,TTU,TTU-KVZ,1934.13,151020,151020,,
498904,22807,KVZ,KVZ-SVPM,1948.46,151800,151800,,
498904,22807,SVPM,SVPM-BTTR,1960.69,152580,152580,,
498904,22807,BTTR,BTTR-AXR,1965.01,152820,152820,,
498904,22807,AXR,AXR-TMC,1971.26,153120,153120,,
498904,22807,TMC,TMC-KJJ,1982.82,154080,154080,,
498904,22807,KJJ,KJJ-PGU,1987.48,154680,154680,,
498904,22807,PGU,PGU-NLR,1994.84,154980,154980,,
498904,22807,NLR,NLR-NLS,1998.9,155280,155400,,
498904,22807,NLS,NLS-VDE,2000.85,155460,155460,,
498904,22807,VDE,VDE-VKT,2006.14,155820,155820,,
498904,22807,VKT,VKT-KMLP,2015.41,156540,156540,,
498904,22807,KMLP,KMLP-MBL,2021.66,157200,157200,,
498904,22807,MBL,MBL-GDR,2027.87,157680,157680,,
498904,22807,GDR,GDR-ODUR,2037.22,158280,158400,,
498904,22807,ODUR,ODUR-PYA,2045.91,159000,159000,,
498904,22807,PYA,PYA-NYP,2051.9,159240,159240,,
498904,22807,NYP,NYP-DVR,2064.87,159780,159780,,
498904,22807,DVR,DVR-PEL,2076.4,160200,160200,,
498904,22807,PEL,PEL-SPE,2083.87,160500,160500,,
498904,22807,SPE,SPE-AKAT,2092.04,160920,161040,,
498904,22807,AKAT,AKAT-TADA,2097.53,161280,161280,,
498904,22807,TADA,TADA-AKM,2104.5,161700,161700,,
498904,22807,AKM,AKM-ELR,2111.95,162060,162060,,
498904,22807,ELR,ELR-GPD,2121.53,162420,162420,,
498904,22807,GPD,GPD-KVP,2127.13,163200,163200,,
498904,22807,KVP,KVP-PON,2133.04,163500,163500,,
498904,22807,PON,PON-APB,2139.72,164340,164340,,
498904,22807,APB,APB-MJR,2144.41,164580,164580,,
498904,22807,MJR,MJR-NPKM,2148.42,164880,165180,,
498904,22807,NPKM,NPKM-AIP,2151.04,165360,165360,,
498904,22807,AIP,AIP-AIPP,2152.32,165480,165480,,
498904,22807,AIPP,AIPP-ENR,2154.1,165600,165600,,
498904,22807,ENR,ENR-KAVM,2158.32,165840,165840,,
498904,22807,KAVM,KAVM-WCN,2159.87,165900,165900,,
498904,22807,WCN,WCN-TVT,2162.89,166140,166140,,
498904,22807,TVT,TVT-VOC,2165.39,166380,166380,,
498904,22807,VOC,VOC-TNP,2167.26,166440,166440,,
498904,22807,TNP,TNP-KOK,2169.13,166560,166560,,
498904,22807,KOK,KOK-BBQ,2170.28,167040,167040,,
498904,22807,BBQ,BBQ-MAS,2172.28,167340,167340,,
498904,22807,MAS,,2174.5,168300,168300,,
498905,22825,BZA,BZA-KCC,1744.5,115500,116400,,
498905,22825,KCC,KCC-KAQ,1749.55,117240,117240,,
498905,22825,KAQ,KAQ-PVD,1752.8,117420,117420,,
498905,22825,PVD,PVD-CLVR,1756.65,117720,117720,,
498905,22825,CLVR,CLVR-DIG,1760.47,117960,117960,,
498905,22825,DIG,DIG-KLX,1766.2,118380,118380,,
498905,22825,KLX,KLX-TEL,1769.92,118560,118560,,
498905,22825,TEL,TEL-TSR,1776.01,118980,118980,,
498905,22825,TSR,TSR-MDKU,1787.44,119580,119580,,
498905,22825,MDKU,MDKU-NDO,1791.17,119760,119760,,
498905,22825,NDO,NDO-MCVM,1797.94,120120,120120,,
498905,22825,MCVM,MCVM-APL,1802.89,120420,120420,,
498905,22825,APL,APL-BPP,1809.63,120900,120900,,
498905,22825,BPP,BPP-SPF,1818.4,121200,121200,,
498905,22825,SPF,SPF-IPPM,1825.29,121560,121560,,
498905,22825,IPPM,IPPM-CLX,1829.31,121740,121740,,
498905,22825,CLX,CLX-JAQ,1833.39,122040,122040,,
498905,22825,JAQ,JAQ-VTM,1836.65,122160,122160,,
498905,22825,VTM,VTM-KPLL,1841.33,122400,122400,,
498905,22825,KPLL,KPLL-KVDU,1844.65,122640,122640,,
498905,22825,KVDU,KVDU-CJM,1849.43,123060,123060,,
498905,22825,CJM,CJM-UGD,1853.76,123480,123480,,
498905,22825,UGD,UGD-RPRL,1860.22,123840,123840,,
498905,22825,RPRL,RPRL-ANB,1864.56,123960,123960,,
498905,22825,ANB,ANB-KRV,1867.82,124080,124080,,
498905,22825,KRV,KRV-OGL,1874.08,124320,124320,,
498905,22825,OGL,OGL-SDM,1882.86,124920,125040,,
498905,22825,SDM,SDM-TNR,1893.01,125580,125580,,
498905,22825,TNR,TNR-SKM,1901.19,125940,125940,,
498905,22825,SKM,SKM-UPD,1910.81,126360,126360,,
498905,22825,UPD,UPD-TTU,1920.38,126780,126780,,
498905,22825,TTU,TTU-KVZ,1934.13,127320,127320,,
498905,22825,KVZ,KVZ-SVPM,1948.46,127800,127800,,
498905,22825,SVPM,SVPM-BTTR,1960.69,128280,128280,,
498905,22825,BTTR,BTTR-AXR,1965.01,128520,128520,,
498905,22825,AXR,AXR-TMC,1971.26,128820,128820,,
498905,22825,TMC,TMC-KJJ,1982.82,129360,129360,,
498905,22825,KJJ,KJJ-PGU,1987.48,129540,129540,,
498905,22825,PGU,PGU-NLR,1994.84,130140,130140,,
498905,22825,NLR,NLR-NLS,1998.9,130440,130560,,
498905,22825,NLS,NLS-VDE,2000.85,130740,130740,,
498905,22825,VDE,VDE-VKT,2006.14,131280,131280,,
498905,22825,VKT,VKT-KMLP,2015.41,131580,131580,,
498905,22825,KMLP,KMLP-MBL,2021.66,132000,132000,,
498905,22825,MBL,MBL-GDR,2027.87,132300,132300,,
498905,22825,GDR,GDR-ODUR,2037.22,133080,133200,,
498905,22825,ODUR,ODUR-PYA,2045.91,133800,133800,,
498905,22825,PYA,PYA-NYP,2051.9,134040,134040,,
498905,22825,NYP,NYP-DVR,2064.87,134640,134760,,
498905,22825,DVR,DVR-PEL,2076.4,135240,135240,,
498905,22825,PEL,PEL-SPE,2083.87,135540,135540,,
498905,22825,SPE,SPE-AKAT,2092.04,135960,136080,,
498905,22825,AKAT,AKAT-TADA,2097.53,136320,136320,,
498905,22825,TADA,TADA-AKM,2104.5,136740,136740,,
498905,22825,AKM,AKM-ELR,2111.95,137040,137040,,
498905,22825,ELR,ELR-GPD,2121.53,137400,137400,,
498905,22825,GPD,GPD-KVP,2127.13,137940,137940,,
498905,22825,KVP,KVP-PON,2133.04,138240,138240,,
498905,22825,PON,PON-APB,2139.72,138600,138600,,
498905,22825,APB,APB-MJR,2144.41,138780,138780,,
498905,22825,MJR,MJR-NPKM,2148.42,138960,138960,,
498905,22825,NPKM,NPKM-AIP,2151.04,139200,139200,,
498905,22825,AIP,AIP-AIPP,2152.32,139320,139320,,
498905,22825,AIPP,AIPP-ENR,2154.1,139440,139440,,
498905,22825,ENR,ENR-KAVM,2158.32,139680,139680,,
498905,22825,KAVM,KAVM-WCN,2159.87,139800,139800,,
498905,22825,WCN,WCN-TVT,2162.89,140040,140040,,
498905,22825,TVT,TVT-VOC,2165.39,140280,140280,,
498905,22825,VOC,VOC-TNP,2167.26,140520,140520,,
498905,22825,TNP,TNP-KOK,2169.13,140760,140760,,
498905,22825,KOK,KOK-BBQ,2170.28,140880,140880,,
498905,22825,BBQ,BBQ-MAS,2172.28,141180,141180,,
498905,22825,MAS,,2174.5,142500,142500,,
498908,22841,BZA,BZA-KCC,1744.5,137700,138900,,
498908,22841,KCC,KCC-KAQ,1749.55,139740,139740,,
498908,22841,KAQ,KAQ-PVD,1752.8,139860,139860,,
498908,22841,PVD,PVD-CLVR,1756.65,140100,140100,,
498908,22841,CLVR,CLVR-DIG,1760.47,140220,140220,,
498908,22841,DIG,DIG-KLX,1766.2,140400,140400,,
498908,22841,KLX,KLX-TEL,1769.92,140640,140640,,
498908,22841,TEL,TEL-TSR,1776.01,141060,141060,,
498908,22841,TSR,TSR-MDKU,1787.44,141720,141720,,
498908,22841,MDKU,MDKU-NDO,1791.17,141900,141900,,
498908,22841,NDO,NDO-MCVM,1797.94,142260,142260,,
498908,22841,MCVM,MCVM-APL,1802.89,142500,142500,,
498908,22841,APL,APL-BPP,1809.63,142920,142920,,
498908,22841,BPP,BPP-SPF,1818.4,143580,143580,,
498908,22841,SPF,SPF-IPPM,1825.29,143940,143940,,
498908,22841,IPPM,IPPM-CLX,1829.31,144060,144060,,
498908,22841,CLX,CLX-JAQ,1833.39,144240,144360,,
498908,22841,JAQ,JAQ-VTM,1836.65,144480,144480,,
498908,22841,VTM,VTM-KPLL,1841.33,144780,144780,,
498908,22841,KPLL,KPLL-KVDU,1844.65,144900,144900,,
498908,22841,KVDU,KVDU-CJM,1849.43,145080,145080,,
498908,22841,CJM,CJM-UGD,1853.76,145260,145260,,
498908,22841,UGD,UGD-RPRL,1860.22,145560,145560,,
498908,22841,RPRL,RPRL-ANB,1864.56,145680,145680,,
498908,22841,ANB,ANB-KRV,1867.82,145800,145800,,
498908,22841,KRV,KRV-OGL,1874.08,146040,146040,,
498908,22841,OGL,OGL-SDM,1882.86,146760,147540,,
498908,22841,SDM,SDM-TNR,1893.01,148380,148380,,
498908,22841,TNR,TNR-SKM,1901.19,148740,148740,,
498908,22841,SKM,SKM-UPD,1910.81,149340,149340,,
498908,22841,UPD,UPD-TTU,1920.38,150180,150180,,
498908,22841,TTU,TTU-KVZ,1934.13,151020,151020,,
498908,22841,KVZ,KVZ-SVPM,1948.46,151800,151800,,
498908,22841,SVPM,SVPM-BTTR,1960.69,152580,152580,,
